Readings,Start Timestamp,End Timestamp
78.8283,Saturday April 11 2020 8:00:00 PM,Saturday April 11 2020 9:00:00 PM
78.9024,Saturday April 11 2020 9:00:00 PM,Saturday April 11 2020 10:00:00 PM
46.5718,Saturday April 11 2020 10:00:00 PM,Saturday April 11 2020 11:00:00 PM
77.6801,Saturday April 11 2020 11:00:00 PM,Sunday April 12 2020 12:00:00 AM
89.461,Sunday April 12 2020 12:00:00 AM,Sunday April 12 2020 1:00:00 AM
94.129,Sunday April 12 2020 1:00:00 AM,Sunday April 12 2020 2:00:00 AM
47.628,Sunday April 12 2020 2:00:00 AM,Sunday April 12 2020 3:00:00 AM
91.5505,Sunday April 12 2020 3:00:00 AM,Sunday April 12 2020 4:00:00 AM
62.9565,Sunday April 12 2020 4:00:00 AM,Sunday April 12 2020 5:00:00 AM
63.9714,Sunday April 12 2020 5:00:00 AM,Sunday April 12 2020 6:00:00 AM
91.5188,Sunday April 12 2020 6:00:00 AM,Sunday April 12 2020 7:00:00 AM
68.8432,Sunday April 12 2020 7:00:00 AM,Sunday April 12 2020 8:00:00 AM
112.38,Sunday April 12 2020 8:00:00 AM,Sunday April 12 2020 9:00:00 AM
86.7658,Sunday April 12 2020 9:00:00 AM,Sunday April 12 2020 10:00:00 AM
111.876,Sunday April 12 2020 10:00:00 AM,Sunday April 12 2020 11:00:00 AM
106.095,Sunday April 12 2020 11:00:00 AM,Sunday April 12 2020 12:00:00 PM
118.562,Sunday April 12 2020 12:00:00 PM,Sunday April 12 2020 1:00:00 PM
87.1969,Sunday April 12 2020 1:00:00 PM,Sunday April 12 2020 2:00:00 PM
60.0001,Sunday April 12 2020 2:00:00 PM,Sunday April 12 2020 3:00:00 PM
68.929,Sunday April 12 2020 3:00:00 PM,Sunday April 12 2020 4:00:00 PM
76.4585,Sunday April 12 2020 4:00:00 PM,Sunday April 12 2020 5:00:00 PM
95.6384,Sunday April 12 2020 5:00:00 PM,Sunday April 12 2020 6:00:00 PM
63.4446,Sunday April 12 2020 6:00:00 PM,Sunday April 12 2020 7:00:00 PM
83.8267,Sunday April 12 2020 7:00:00 PM,Sunday April 12 2020 8:00:00 PM
60.6878,Sunday April 12 2020 8:00:00 PM,Sunday April 12 2020 9:00:00 PM
98.8762,Sunday April 12 2020 9:00:00 PM,Sunday April 12 2020 10:00:00 PM
68.94,Sunday April 12 2020 10:00:00 PM,Sunday April 12 2020 11:00:00 PM
79.8745,Sunday April 12 2020 11:00:00 PM,Monday April 13 2020 12:00:00 AM
69.5917,Monday April 13 2020 12:00:00 AM,Monday April 13 2020 1:00:00 AM
72.0275,Monday April 13 2020 1:00:00 AM,Monday April 13 2020 2:00:00 AM
85.8164,Monday April 13 2020 2:00:00 AM,Monday April 13 2020 3:00:00 AM
74.003,Monday April 13 2020 3:00:00 AM,Monday April 13 2020 4:00:00 AM
110.357,Monday April 13 2020 4:00:00 AM,Monday April 13 2020 5:00:00 AM
60.2261,Monday April 13 2020 5:00:00 AM,Monday April 13 2020 6:00:00 AM
97.497,Monday April 13 2020 6:00:00 AM,Monday April 13 2020 7:00:00 AM
125.486,Monday April 13 2020 7:00:00 AM,Monday April 13 2020 8:00:00 AM
124.006,Monday April 13 2020 8:00:00 AM,Monday April 13 2020 9:00:00 AM
69.4719,Monday April 13 2020 9:00:00 AM,Monday April 13 2020 10:00:00 AM
98.3562,Monday April 13 2020 10:00:00 AM,Monday April 13 2020 11:00:00 AM
115.81,Monday April 13 2020 11:00:00 AM,Monday April 13 2020 12:00:00 PM
50.915,Monday April 13 2020 12:00:00 PM,Monday April 13 2020 1:00:00 PM
101.225,Monday April 13 2020 1:00:00 PM,Monday April 13 2020 2:00:00 PM
43.2997,Monday April 13 2020 2:00:00 PM,Monday April 13 2020 3:00:00 PM
56.9739,Monday April 13 2020 3:00:00 PM,Monday April 13 2020 4:00:00 PM
111.979,Monday April 13 2020 4:00:00 PM,Monday April 13 2020 5:00:00 PM
47.1115,Monday April 13 2020 5:00:00 PM,Monday April 13 2020 6:00:00 PM
94.277,Monday April 13 2020 6:00:00 PM,Monday April 13 2020 7:00:00 PM
71.7386,Monday April 13 2020 7:00:00 PM,Monday April 13 2020 8:00:00 PM
96.9,Monday April 13 2020 8:00:00 PM,Monday April 13 2020 9:00:00 PM
51.9571,Monday April 13 2020 9:00:00 PM,Monday April 13 2020 10:00:00 PM
91.2757,Monday April 13 2020 10:00:00 PM,Monday April 13 2020 11:00:00 PM
106.638,Monday April 13 2020 11:00:00 PM,Tuesday April 14 2020 12:00:00 AM
69.3215,Tuesday April 14 2020 12:00:00 AM,Tuesday April 14 2020 1:00:00 AM
107.036,Tuesday April 14 2020 1:00:00 AM,Tuesday April 14 2020 2:00:00 AM
60.2462,Tuesday April 14 2020 2:00:00 AM,Tuesday April 14 2020 3:00:00 AM
69.6712,Tuesday April 14 2020 3:00:00 AM,Tuesday April 14 2020 4:00:00 AM
98.8047,Tuesday April 14 2020 4:00:00 AM,Tuesday April 14 2020 5:00:00 AM
73.7206,Tuesday April 14 2020 5:00:00 AM,Tuesday April 14 2020 6:00:00 AM
94.5957,Tuesday April 14 2020 6:00:00 AM,Tuesday April 14 2020 7:00:00 AM
62.204,Tuesday April 14 2020 7:00:00 AM,Tuesday April 14 2020 8:00:00 AM
101.672,Tuesday April 14 2020 8:00:00 AM,Tuesday April 14 2020 9:00:00 AM
86.3746,Tuesday April 14 2020 9:00:00 AM,Tuesday April 14 2020 10:00:00 AM
72.7193,Tuesday April 14 2020 10:00:00 AM,Tuesday April 14 2020 11:00:00 AM
88.1723,Tuesday April 14 2020 11:00:00 AM,Tuesday April 14 2020 12:00:00 PM
131.257,Tuesday April 14 2020 12:00:00 PM,Tuesday April 14 2020 1:00:00 PM
69.1043,Tuesday April 14 2020 1:00:00 PM,Tuesday April 14 2020 2:00:00 PM
97.5612,Tuesday April 14 2020 2:00:00 PM,Tuesday April 14 2020 3:00:00 PM
103.047,Tuesday April 14 2020 3:00:00 PM,Tuesday April 14 2020 4:00:00 PM
86.4189,Tuesday April 14 2020 4:00:00 PM,Tuesday April 14 2020 5:00:00 PM
61.8344,Tuesday April 14 2020 5:00:00 PM,Tuesday April 14 2020 6:00:00 PM
95.1981,Tuesday April 14 2020 6:00:00 PM,Tuesday April 14 2020 7:00:00 PM
78.813,Tuesday April 14 2020 7:00:00 PM,Tuesday April 14 2020 8:00:00 PM
73.5941,Tuesday April 14 2020 8:00:00 PM,Tuesday April 14 2020 9:00:00 PM
52.1142,Tuesday April 14 2020 9:00:00 PM,Tuesday April 14 2020 10:00:00 PM
52.3172,Tuesday April 14 2020 10:00:00 PM,Tuesday April 14 2020 11:00:00 PM
85.6964,Tuesday April 14 2020 11:00:00 PM,Wednesday April 15 2020 12:00:00 AM
60.8935,Wednesday April 15 2020 12:00:00 AM,Wednesday April 15 2020 1:00:00 AM
89.5053,Wednesday April 15 2020 1:00:00 AM,Wednesday April 15 2020 2:00:00 AM
79.3485,Wednesday April 15 2020 2:00:00 AM,Wednesday April 15 2020 3:00:00 AM
83.5899,Wednesday April 15 2020 3:00:00 AM,Wednesday April 15 2020 4:00:00 AM
85.1003,Wednesday April 15 2020 4:00:00 AM,Wednesday April 15 2020 5:00:00 AM
105.963,Wednesday April 15 2020 5:00:00 AM,Wednesday April 15 2020 6:00:00 AM
72.4272,Wednesday April 15 2020 6:00:00 AM,Wednesday April 15 2020 7:00:00 AM
86.8437,Wednesday April 15 2020 7:00:00 AM,Wednesday April 15 2020 8:00:00 AM
96.0051,Wednesday April 15 2020 8:00:00 AM,Wednesday April 15 2020 9:00:00 AM
71.8636,Wednesday April 15 2020 9:00:00 AM,Wednesday April 15 2020 10:00:00 AM
132.946,Wednesday April 15 2020 10:00:00 AM,Wednesday April 15 2020 11:00:00 AM
130.413,Wednesday April 15 2020 11:00:00 AM,Wednesday April 15 2020 12:00:00 PM
64.0493,Wednesday April 15 2020 12:00:00 PM,Wednesday April 15 2020 1:00:00 PM
70.0264,Wednesday April 15 2020 1:00:00 PM,Wednesday April 15 2020 2:00:00 PM
57.3641,Wednesday April 15 2020 2:00:00 PM,Wednesday April 15 2020 3:00:00 PM
78.2604,Wednesday April 15 2020 3:00:00 PM,Wednesday April 15 2020 4:00:00 PM
58.5521,Wednesday April 15 2020 4:00:00 PM,Wednesday April 15 2020 5:00:00 PM
80.6328,Wednesday April 15 2020 5:00:00 PM,Wednesday April 15 2020 6:00:00 PM
80.4603,Wednesday April 15 2020 6:00:00 PM,Wednesday April 15 2020 7:00:00 PM
58.7122,Wednesday April 15 2020 7:00:00 PM,Wednesday April 15 2020 8:00:00 PM
49.7209,Wednesday April 15 2020 8:00:00 PM,Wednesday April 15 2020 9:00:00 PM
92.9555,Wednesday April 15 2020 9:00:00 PM,Wednesday April 15 2020 10:00:00 PM
89.1676,Wednesday April 15 2020 10:00:00 PM,Wednesday April 15 2020 11:00:00 PM
62.6103,Wednesday April 15 2020 11:00:00 PM,Thursday April 16 2020 12:00:00 AM
75.9711,Thursday April 16 2020 12:00:00 AM,Thursday April 16 2020 1:00:00 AM
85.7915,Thursday April 16 2020 1:00:00 AM,Thursday April 16 2020 2:00:00 AM
72.5014,Thursday April 16 2020 2:00:00 AM,Thursday April 16 2020 3:00:00 AM
87.0921,Thursday April 16 2020 3:00:00 AM,Thursday April 16 2020 4:00:00 AM
91.8645,Thursday April 16 2020 4:00:00 AM,Thursday April 16 2020 5:00:00 AM
87.2294,Thursday April 16 2020 5:00:00 AM,Thursday April 16 2020 6:00:00 AM
90.5658,Thursday April 16 2020 6:00:00 AM,Thursday April 16 2020 7:00:00 AM
64.4165,Thursday April 16 2020 7:00:00 AM,Thursday April 16 2020 8:00:00 AM
64.0425,Thursday April 16 2020 8:00:00 AM,Thursday April 16 2020 9:00:00 AM
56.0705,Thursday April 16 2020 9:00:00 AM,Thursday April 16 2020 10:00:00 AM
104.288,Thursday April 16 2020 10:00:00 AM,Thursday April 16 2020 11:00:00 AM
89.1088,Thursday April 16 2020 11:00:00 AM,Thursday April 16 2020 12:00:00 PM
117.533,Thursday April 16 2020 12:00:00 PM,Thursday April 16 2020 1:00:00 PM
94.1358,Thursday April 16 2020 1:00:00 PM,Thursday April 16 2020 2:00:00 PM
53.1031,Thursday April 16 2020 2:00:00 PM,Thursday April 16 2020 3:00:00 PM
108.147,Thursday April 16 2020 3:00:00 PM,Thursday April 16 2020 4:00:00 PM
92.2478,Thursday April 16 2020 4:00:00 PM,Thursday April 16 2020 5:00:00 PM
84.854,Thursday April 16 2020 5:00:00 PM,Thursday April 16 2020 6:00:00 PM
71.9732,Thursday April 16 2020 6:00:00 PM,Thursday April 16 2020 7:00:00 PM
65.8831,Thursday April 16 2020 7:00:00 PM,Thursday April 16 2020 8:00:00 PM
49.2678,Thursday April 16 2020 8:00:00 PM,Thursday April 16 2020 9:00:00 PM
105.752,Thursday April 16 2020 9:00:00 PM,Thursday April 16 2020 10:00:00 PM
48.9739,Thursday April 16 2020 10:00:00 PM,Thursday April 16 2020 11:00:00 PM
85.6515,Thursday April 16 2020 11:00:00 PM,Friday April 17 2020 12:00:00 AM
83.2566,Friday April 17 2020 12:00:00 AM,Friday April 17 2020 1:00:00 AM
69.1175,Friday April 17 2020 1:00:00 AM,Friday April 17 2020 2:00:00 AM
95.9303,Friday April 17 2020 2:00:00 AM,Friday April 17 2020 3:00:00 AM
67.1072,Friday April 17 2020 3:00:00 AM,Friday April 17 2020 4:00:00 AM
96.8362,Friday April 17 2020 4:00:00 AM,Friday April 17 2020 5:00:00 AM
44.7346,Friday April 17 2020 5:00:00 AM,Friday April 17 2020 6:00:00 AM
122.94,Friday April 17 2020 6:00:00 AM,Friday April 17 2020 7:00:00 AM
62.1432,Friday April 17 2020 7:00:00 AM,Friday April 17 2020 8:00:00 AM
75.8033,Friday April 17 2020 8:00:00 AM,Friday April 17 2020 9:00:00 AM
80.1671,Friday April 17 2020 9:00:00 AM,Friday April 17 2020 10:00:00 AM
57.5742,Friday April 17 2020 10:00:00 AM,Friday April 17 2020 11:00:00 AM
51.3382,Friday April 17 2020 11:00:00 AM,Friday April 17 2020 12:00:00 PM
118.019,Friday April 17 2020 12:00:00 PM,Friday April 17 2020 1:00:00 PM
66.7929,Friday April 17 2020 1:00:00 PM,Friday April 17 2020 2:00:00 PM
43.2752,Friday April 17 2020 2:00:00 PM,Friday April 17 2020 3:00:00 PM
138.204,Friday April 17 2020 3:00:00 PM,Friday April 17 2020 4:00:00 PM
76.7895,Friday April 17 2020 4:00:00 PM,Friday April 17 2020 5:00:00 PM
70.0456,Friday April 17 2020 5:00:00 PM,Friday April 17 2020 6:00:00 PM
65.5488,Friday April 17 2020 6:00:00 PM,Friday April 17 2020 7:00:00 PM
82.1831,Friday April 17 2020 7:00:00 PM,Friday April 17 2020 8:00:00 PM
86.4413,Friday April 17 2020 8:00:00 PM,Friday April 17 2020 9:00:00 PM
90.7975,Friday April 17 2020 9:00:00 PM,Friday April 17 2020 10:00:00 PM
60.4291,Friday April 17 2020 10:00:00 PM,Friday April 17 2020 11:00:00 PM
89.7541,Friday April 17 2020 11:00:00 PM,Saturday April 18 2020 12:00:00 AM
90.293,Saturday April 18 2020 12:00:00 AM,Saturday April 18 2020 1:00:00 AM
73.6192,Saturday April 18 2020 1:00:00 AM,Saturday April 18 2020 2:00:00 AM
72.2309,Saturday April 18 2020 2:00:00 AM,Saturday April 18 2020 3:00:00 AM
68.207,Saturday April 18 2020 3:00:00 AM,Saturday April 18 2020 4:00:00 AM
82.0695,Saturday April 18 2020 4:00:00 AM,Saturday April 18 2020 5:00:00 AM
55.7983,Saturday April 18 2020 5:00:00 AM,Saturday April 18 2020 6:00:00 AM
93.4021,Saturday April 18 2020 6:00:00 AM,Saturday April 18 2020 7:00:00 AM
69.925,Saturday April 18 2020 7:00:00 AM,Saturday April 18 2020 8:00:00 AM
94.4822,Saturday April 18 2020 8:00:00 AM,Saturday April 18 2020 9:00:00 AM
74.4244,Saturday April 18 2020 9:00:00 AM,Saturday April 18 2020 10:00:00 AM
90.8613,Saturday April 18 2020 10:00:00 AM,Saturday April 18 2020 11:00:00 AM
81.2807,Saturday April 18 2020 11:00:00 AM,Saturday April 18 2020 12:00:00 PM
99.533,Saturday April 18 2020 12:00:00 PM,Saturday April 18 2020 1:00:00 PM
113.089,Saturday April 18 2020 1:00:00 PM,Saturday April 18 2020 2:00:00 PM
71.2933,Saturday April 18 2020 2:00:00 PM,Saturday April 18 2020 3:00:00 PM
133.046,Saturday April 18 2020 3:00:00 PM,Saturday April 18 2020 4:00:00 PM
97.0518,Saturday April 18 2020 4:00:00 PM,Saturday April 18 2020 5:00:00 PM
68.4399,Saturday April 18 2020 5:00:00 PM,Saturday April 18 2020 6:00:00 PM
110.795,Saturday April 18 2020 6:00:00 PM,Saturday April 18 2020 7:00:00 PM
74.652,Saturday April 18 2020 7:00:00 PM,Saturday April 18 2020 8:00:00 PM
71.6041,Saturday April 18 2020 8:00:00 PM,Saturday April 18 2020 9:00:00 PM
98.6113,Saturday April 18 2020 9:00:00 PM,Saturday April 18 2020 10:00:00 PM
62.6176,Saturday April 18 2020 10:00:00 PM,Saturday April 18 2020 11:00:00 PM
86.4686,Saturday April 18 2020 11:00:00 PM,Sunday April 19 2020 12:00:00 AM
100.294,Sunday April 19 2020 12:00:00 AM,Sunday April 19 2020 1:00:00 AM
59.2911,Sunday April 19 2020 1:00:00 AM,Sunday April 19 2020 2:00:00 AM
87.0498,Sunday April 19 2020 2:00:00 AM,Sunday April 19 2020 3:00:00 AM
86.1151,Sunday April 19 2020 3:00:00 AM,Sunday April 19 2020 4:00:00 AM
98.617,Sunday April 19 2020 4:00:00 AM,Sunday April 19 2020 5:00:00 AM
83.3845,Sunday April 19 2020 5:00:00 AM,Sunday April 19 2020 6:00:00 AM
75.0252,Sunday April 19 2020 6:00:00 AM,Sunday April 19 2020 7:00:00 AM
62.9923,Sunday April 19 2020 7:00:00 AM,Sunday April 19 2020 8:00:00 AM
139.634,Sunday April 19 2020 8:00:00 AM,Sunday April 19 2020 9:00:00 AM
84.7816,Sunday April 19 2020 9:00:00 AM,Sunday April 19 2020 10:00:00 AM
57.563,Sunday April 19 2020 10:00:00 AM,Sunday April 19 2020 11:00:00 AM
75.6656,Sunday April 19 2020 11:00:00 AM,Sunday April 19 2020 12:00:00 PM
139.12,Sunday April 19 2020 12:00:00 PM,Sunday April 19 2020 1:00:00 PM
64.6934,Sunday April 19 2020 1:00:00 PM,Sunday April 19 2020 2:00:00 PM
79.0076,Sunday April 19 2020 2:00:00 PM,Sunday April 19 2020 3:00:00 PM
47.4045,Sunday April 19 2020 3:00:00 PM,Sunday April 19 2020 4:00:00 PM
95.3098,Sunday April 19 2020 4:00:00 PM,Sunday April 19 2020 5:00:00 PM
80.06,Sunday April 19 2020 5:00:00 PM,Sunday April 19 2020 6:00:00 PM
117.364,Sunday April 19 2020 6:00:00 PM,Sunday April 19 2020 7:00:00 PM
84.2505,Sunday April 19 2020 7:00:00 PM,Sunday April 19 2020 8:00:00 PM
63.6848,Sunday April 19 2020 8:00:00 PM,Sunday April 19 2020 9:00:00 PM
99.0308,Sunday April 19 2020 9:00:00 PM,Sunday April 19 2020 10:00:00 PM
63.2016,Sunday April 19 2020 10:00:00 PM,Sunday April 19 2020 11:00:00 PM
87.0737,Sunday April 19 2020 11:00:00 PM,Monday April 20 2020 12:00:00 AM
55.8202,Monday April 20 2020 12:00:00 AM,Monday April 20 2020 1:00:00 AM
50.829,Monday April 20 2020 1:00:00 AM,Monday April 20 2020 2:00:00 AM
73.776,Monday April 20 2020 2:00:00 AM,Monday April 20 2020 3:00:00 AM
59.0571,Monday April 20 2020 3:00:00 AM,Monday April 20 2020 4:00:00 AM
58.7812,Monday April 20 2020 4:00:00 AM,Monday April 20 2020 5:00:00 AM
76.5748,Monday April 20 2020 5:00:00 AM,Monday April 20 2020 6:00:00 AM
71.6195,Monday April 20 2020 6:00:00 AM,Monday April 20 2020 7:00:00 AM
102.698,Monday April 20 2020 7:00:00 AM,Monday April 20 2020 8:00:00 AM
86.5356,Monday April 20 2020 8:00:00 AM,Monday April 20 2020 9:00:00 AM
50.3425,Monday April 20 2020 9:00:00 AM,Monday April 20 2020 10:00:00 AM
83.6943,Monday April 20 2020 10:00:00 AM,Monday April 20 2020 11:00:00 AM
118.383,Monday April 20 2020 11:00:00 AM,Monday April 20 2020 12:00:00 PM
101.493,Monday April 20 2020 12:00:00 PM,Monday April 20 2020 1:00:00 PM
77.5625,Monday April 20 2020 1:00:00 PM,Monday April 20 2020 2:00:00 PM
104.527,Monday April 20 2020 2:00:00 PM,Monday April 20 2020 3:00:00 PM
53.2853,Monday April 20 2020 3:00:00 PM,Monday April 20 2020 4:00:00 PM
61.4262,Monday April 20 2020 4:00:00 PM,Monday April 20 2020 5:00:00 PM
93.6583,Monday April 20 2020 5:00:00 PM,Monday April 20 2020 6:00:00 PM
82.4847,Monday April 20 2020 6:00:00 PM,Monday April 20 2020 7:00:00 PM
70.9583,Monday April 20 2020 7:00:00 PM,Monday April 20 2020 8:00:00 PM
64.6334,Monday April 20 2020 8:00:00 PM,Monday April 20 2020 9:00:00 PM
64.5173,Monday April 20 2020 9:00:00 PM,Monday April 20 2020 10:00:00 PM
66.2126,Monday April 20 2020 10:00:00 PM,Monday April 20 2020 11:00:00 PM
65.6811,Monday April 20 2020 11:00:00 PM,Tuesday April 21 2020 12:00:00 AM
81.8799,Tuesday April 21 2020 12:00:00 AM,Tuesday April 21 2020 1:00:00 AM
103.764,Tuesday April 21 2020 1:00:00 AM,Tuesday April 21 2020 2:00:00 AM
81.5097,Tuesday April 21 2020 2:00:00 AM,Tuesday April 21 2020 3:00:00 AM
44.3901,Tuesday April 21 2020 3:00:00 AM,Tuesday April 21 2020 4:00:00 AM
60.5986,Tuesday April 21 2020 4:00:00 AM,Tuesday April 21 2020 5:00:00 AM
62.7372,Tuesday April 21 2020 5:00:00 AM,Tuesday April 21 2020 6:00:00 AM
61.9905,Tuesday April 21 2020 6:00:00 AM,Tuesday April 21 2020 7:00:00 AM
66.953,Tuesday April 21 2020 7:00:00 AM,Tuesday April 21 2020 8:00:00 AM
76.191,Tuesday April 21 2020 8:00:00 AM,Tuesday April 21 2020 9:00:00 AM
93.3586,Tuesday April 21 2020 9:00:00 AM,Tuesday April 21 2020 10:00:00 AM
137.762,Tuesday April 21 2020 10:00:00 AM,Tuesday April 21 2020 11:00:00 AM
84.0854,Tuesday April 21 2020 11:00:00 AM,Tuesday April 21 2020 12:00:00 PM
80.2907,Tuesday April 21 2020 12:00:00 PM,Tuesday April 21 2020 1:00:00 PM
79.4157,Tuesday April 21 2020 1:00:00 PM,Tuesday April 21 2020 2:00:00 PM
60.6818,Tuesday April 21 2020 2:00:00 PM,Tuesday April 21 2020 3:00:00 PM
69.6878,Tuesday April 21 2020 3:00:00 PM,Tuesday April 21 2020 4:00:00 PM
71.0981,Tuesday April 21 2020 4:00:00 PM,Tuesday April 21 2020 5:00:00 PM
69.8336,Tuesday April 21 2020 5:00:00 PM,Tuesday April 21 2020 6:00:00 PM
100.391,Tuesday April 21 2020 6:00:00 PM,Tuesday April 21 2020 7:00:00 PM
100.048,Tuesday April 21 2020 7:00:00 PM,Tuesday April 21 2020 8:00:00 PM
62.4535,Tuesday April 21 2020 8:00:00 PM,Tuesday April 21 2020 9:00:00 PM
65.8327,Tuesday April 21 2020 9:00:00 PM,Tuesday April 21 2020 10:00:00 PM
68.2862,Tuesday April 21 2020 10:00:00 PM,Tuesday April 21 2020 11:00:00 PM
75.2105,Tuesday April 21 2020 11:00:00 PM,Wednesday April 22 2020 12:00:00 AM
94.018,Wednesday April 22 2020 12:00:00 AM,Wednesday April 22 2020 1:00:00 AM
75.759,Wednesday April 22 2020 1:00:00 AM,Wednesday April 22 2020 2:00:00 AM
87.7585,Wednesday April 22 2020 2:00:00 AM,Wednesday April 22 2020 3:00:00 AM
76.9582,Wednesday April 22 2020 3:00:00 AM,Wednesday April 22 2020 4:00:00 AM
61.7819,Wednesday April 22 2020 4:00:00 AM,Wednesday April 22 2020 5:00:00 AM
75.9274,Wednesday April 22 2020 5:00:00 AM,Wednesday April 22 2020 6:00:00 AM
65.4974,Wednesday April 22 2020 6:00:00 AM,Wednesday April 22 2020 7:00:00 AM
65.0247,Wednesday April 22 2020 7:00:00 AM,Wednesday April 22 2020 8:00:00 AM
124.569,Wednesday April 22 2020 8:00:00 AM,Wednesday April 22 2020 9:00:00 AM
89.8285,Wednesday April 22 2020 9:00:00 AM,Wednesday April 22 2020 10:00:00 AM
91.4243,Wednesday April 22 2020 10:00:00 AM,Wednesday April 22 2020 11:00:00 AM
100.696,Wednesday April 22 2020 11:00:00 AM,Wednesday April 22 2020 12:00:00 PM
72.8665,Wednesday April 22 2020 12:00:00 PM,Wednesday April 22 2020 1:00:00 PM
74.0898,Wednesday April 22 2020 1:00:00 PM,Wednesday April 22 2020 2:00:00 PM
87.6308,Wednesday April 22 2020 2:00:00 PM,Wednesday April 22 2020 3:00:00 PM
77.679,Wednesday April 22 2020 3:00:00 PM,Wednesday April 22 2020 4:00:00 PM
113.422,Wednesday April 22 2020 4:00:00 PM,Wednesday April 22 2020 5:00:00 PM
58.6479,Wednesday April 22 2020 5:00:00 PM,Wednesday April 22 2020 6:00:00 PM
64.1961,Wednesday April 22 2020 6:00:00 PM,Wednesday April 22 2020 7:00:00 PM
68.3376,Wednesday April 22 2020 7:00:00 PM,Wednesday April 22 2020 8:00:00 PM
107.38,Wednesday April 22 2020 8:00:00 PM,Wednesday April 22 2020 9:00:00 PM
107.711,Wednesday April 22 2020 9:00:00 PM,Wednesday April 22 2020 10:00:00 PM
94.0432,Wednesday April 22 2020 10:00:00 PM,Wednesday April 22 2020 11:00:00 PM
97.7449,Wednesday April 22 2020 11:00:00 PM,Thursday April 23 2020 12:00:00 AM
87.6141,Thursday April 23 2020 12:00:00 AM,Thursday April 23 2020 1:00:00 AM
80.5829,Thursday April 23 2020 1:00:00 AM,Thursday April 23 2020 2:00:00 AM
66.5518,Thursday April 23 2020 2:00:00 AM,Thursday April 23 2020 3:00:00 AM
92.4989,Thursday April 23 2020 3:00:00 AM,Thursday April 23 2020 4:00:00 AM
91.11,Thursday April 23 2020 4:00:00 AM,Thursday April 23 2020 5:00:00 AM
68.1712,Thursday April 23 2020 5:00:00 AM,Thursday April 23 2020 6:00:00 AM
68.664,Thursday April 23 2020 6:00:00 AM,Thursday April 23 2020 7:00:00 AM
48.9615,Thursday April 23 2020 7:00:00 AM,Thursday April 23 2020 8:00:00 AM
51.2561,Thursday April 23 2020 8:00:00 AM,Thursday April 23 2020 9:00:00 AM
76.6461,Thursday April 23 2020 9:00:00 AM,Thursday April 23 2020 10:00:00 AM
101.977,Thursday April 23 2020 10:00:00 AM,Thursday April 23 2020 11:00:00 AM
83.1484,Thursday April 23 2020 11:00:00 AM,Thursday April 23 2020 12:00:00 PM
111.295,Thursday April 23 2020 12:00:00 PM,Thursday April 23 2020 1:00:00 PM
56.9538,Thursday April 23 2020 1:00:00 PM,Thursday April 23 2020 2:00:00 PM
45.2529,Thursday April 23 2020 2:00:00 PM,Thursday April 23 2020 3:00:00 PM
91.0891,Thursday April 23 2020 3:00:00 PM,Thursday April 23 2020 4:00:00 PM
102.749,Thursday April 23 2020 4:00:00 PM,Thursday April 23 2020 5:00:00 PM
126.924,Thursday April 23 2020 5:00:00 PM,Thursday April 23 2020 6:00:00 PM
68.6986,Thursday April 23 2020 6:00:00 PM,Thursday April 23 2020 7:00:00 PM
53.3811,Thursday April 23 2020 7:00:00 PM,Thursday April 23 2020 8:00:00 PM
74.3789,Thursday April 23 2020 8:00:00 PM,Thursday April 23 2020 9:00:00 PM
99.7232,Thursday April 23 2020 9:00:00 PM,Thursday April 23 2020 10:00:00 PM
70.6856,Thursday April 23 2020 10:00:00 PM,Thursday April 23 2020 11:00:00 PM
56.5759,Thursday April 23 2020 11:00:00 PM,Friday April 24 2020 12:00:00 AM
103.747,Friday April 24 2020 12:00:00 AM,Friday April 24 2020 1:00:00 AM
63.3202,Friday April 24 2020 1:00:00 AM,Friday April 24 2020 2:00:00 AM
82.5122,Friday April 24 2020 2:00:00 AM,Friday April 24 2020 3:00:00 AM
79.1752,Friday April 24 2020 3:00:00 AM,Friday April 24 2020 4:00:00 AM
72.7262,Friday April 24 2020 4:00:00 AM,Friday April 24 2020 5:00:00 AM
67.1968,Friday April 24 2020 5:00:00 AM,Friday April 24 2020 6:00:00 AM
135.82,Friday April 24 2020 6:00:00 AM,Friday April 24 2020 7:00:00 AM
60.5999,Friday April 24 2020 7:00:00 AM,Friday April 24 2020 8:00:00 AM
117.576,Friday April 24 2020 8:00:00 AM,Friday April 24 2020 9:00:00 AM
88.8846,Friday April 24 2020 9:00:00 AM,Friday April 24 2020 10:00:00 AM
111.55,Friday April 24 2020 10:00:00 AM,Friday April 24 2020 11:00:00 AM
138.241,Friday April 24 2020 11:00:00 AM,Friday April 24 2020 12:00:00 PM
85.0792,Friday April 24 2020 12:00:00 PM,Friday April 24 2020 1:00:00 PM
113.385,Friday April 24 2020 1:00:00 PM,Friday April 24 2020 2:00:00 PM
80.5201,Friday April 24 2020 2:00:00 PM,Friday April 24 2020 3:00:00 PM
118.975,Friday April 24 2020 3:00:00 PM,Friday April 24 2020 4:00:00 PM
85.3938,Friday April 24 2020 4:00:00 PM,Friday April 24 2020 5:00:00 PM
111.366,Friday April 24 2020 5:00:00 PM,Friday April 24 2020 6:00:00 PM
119.77,Friday April 24 2020 6:00:00 PM,Friday April 24 2020 7:00:00 PM
79.3678,Friday April 24 2020 7:00:00 PM,Friday April 24 2020 8:00:00 PM
